atomic_number_13	NN
virtue	NN
roar	VB
spat	VB
hand_clapping	NN
pipe_organ	NN
keyboard_instrument	NN
square-bashing	NN
takeoff	NN
rumour	NN
rumour	VB
infliction	NN
enforcement	NN
tearaway	NN
swashbuckler	NN
lennon	NN
songwriter	NN
stoma	NN
porta	NN
samuel_langhorne_clemens	NN
cheerful	JJ
sunshine	NN
request	VB
pleading	NN
plead	VB
showpiece	NN
rarity	NN
regrets	NN
denounce	VB
pick_apart	VB
reckon	VB
calculable	JJ
sponge	VB
scrounger	NN
trogoniformes	NN
trogonidae	NN
fortified_wine	NN
encounter	NN
joining	NN
tryout	NN
monotropaceae	NN
formularize	VB
sidewalk	NN
shield	VB
call	VB
geometrid_moth	NN
moth	NN
paternalism	NN
fin	NN
member	NN
revive	VB
thrive	VB
work	VB
souring	NN
derailment	NN
jump	VB
unslaked_lime	NN
lime	VB
sparidae	NN
pagellus	NN
suffocate	VB
asphyxia	NN
windy_city	NN
capsule	NN
tablet	NN
genus_leipoa	NN
mallee_fowl	NN
social_group	NN
mukalla	NN
virgin_mary	NN
jewess	NN
overhang	NN
projection	NN
phylum_coelenterata	NN
medusoid	NN
receding	NN
vespertilio	NN
achievement	NN
fulfill	VB
harpsichordist	NN
harpsichord	NN
tagging_program	NN
programme	NN
tactual	JJ
touch_perception	NN
mother	NN
cartoonist	NN
varnish_tree	NN
poisonous_plant	NN
meromelia	NN
propitious	JJ
favourable	JJ
tolerance	NN
allowance	NN
unjustness	NN
tobacconist	NN
unoriginal	JJ
conventional	JJ
muster	NN
bootleg	VB
micruroides	NN
western_coral_snake	NN
let_in	VB
entree	NN
queen	NN
spreading	NN
spread_out	VB
slope	NN
seventh_cranial_nerve	NN
metre	NN
rhythmic_pattern	NN
undress	VB
vaticinator	NN
vaticinate	VB
casting	NN
sportfishing	NN
open	VB
pasteur	NN
pasteurize	VB
suspension	NN
agreement	NN
harmony	NN
good_egg	NN
good_person	NN
invagination	NN
unselfishness	NN
unselfish	JJ
rule	NN
conditioned_avoidance_response	NN
conditioned_response	NN
tangle	NN
tangle	VB
family_elapidae	NN
genus_aspidelaps	NN
stage	NN
theatre	NN
protestant_church	NN
church	NN
process	VB
marching	NN
roleplaying	NN
shear	VB
shears	NN
canvass	VB
solicitor	NN
watercress	NN
cress_plant	NN
dope_up	VB
pretender	NN
washing_machine	NN
white_goods	NN
elastoplast	NN
cracking	NN
antecedent	JJ
root	NN
stop	VB
discontinuation	NN
disfavour	VB
disfavour	NN
umpire	NN
rousing	NN
dissection	NN
take_apart	VB
print_over	VB
service	NN
tennis_stroke	NN
mystical	JJ
rima_oris	NN
tongue	NN
neglect	VB
negligent	JJ
lowering	NN
lower	VB
family_cardiidae	NN
digital_arteries	NN
vary	VB
conservation	NN
preserve	VB
simone_de_beauvoir	NN
colonize	VB
credence	NN
country_music	NN
folk_music	NN
buster	NN
mystification	NN
yellow_bells	NN
sioux	NN
battery	NN
artillery_unit	NN
st._andrew	NN
phrynosoma	NN
genus_choeronycteris	NN
platyrrhinic	JJ
swagger	VB
occupation	NN
toxemia_of_pregnancy	NN
unwellness	NN
family_fagaceae	NN
lithocarpus	NN
lion	NN
star_sign	NN
snipe	VB
flak	NN
joggle	VB
academic_administrator	NN
decision_maker	NN
intermarriage	NN
wedlock	NN
trencherman	NN
gluttonous	JJ
take	VB
repetitive	JJ
repetitiveness	NN
description	NN
speech_act	NN
uprise	VB
riser	NN
passerina	NN
presidential	JJ
spitting	NN
united_states_treasury	NN
irs	NN
control	VB
overlapping	NN
imbricate	VB
feeding	NN
nutrify	VB
welsh_black	NN
oxen	NN
genus_tithonia	NN
sun	VB
insolation	NN
overutilization	NN
overuse	VB
varna	NN
calamus	NN
palm_tree	NN
waterman	NN
boat	VB
maranta	NN
rule	NN
rule	VB
cooper	NN
tell	VB
verify	VB
supporting_structure	NN
ship	NN
helm	NN
speculation	NN
solicitation	NN
solicit	VB
tornillo	NN
screw_bean	NN
morphology	NN
morphological	JJ
italian	NN
engagement	NN
date	VB
ram_disk	NN
drive	NN
dismay	NN
put_off	VB
natural_fibre	NN
fibre	NN
sin	VB
stumbler	NN
wash	VB
genus_gloriosa	NN
prelature	NN
iq_test	NN
test	NN
stick_around	VB
wait	VB
quarter	VB
encampment	NN
tent	VB
set	VB
nativeness	NN
native	JJ
inflection	NN
divergence	NN
strive	VB
overwork	VB
stir_up	VB
provoker	NN
firth	NN
self-praise	NN
family_cracidae	NN
ortalis	NN
parabolic_geometry	NN
wrench	NN
writhe	VB
amnesty	VB
upbraider	NN
turning	NN
change_of_course	NN
bacteriology	NN
bacteriologist	NN
sing	VB
italian	NN
marshall	NN
marshalship	NN
ohio	NN
wabash_river	NN
good_luck_charm	NN
vittariaceae	NN
vittaria	NN
stinking_nightshade	NN
unwholesome	JJ
robalo	NN
lepomis	NN
stumpknocker	NN
fusion	NN
outer_mongolia	NN
urga	NN
view	NN
navigational_instrument	NN
grazing	NN
graze	VB
ridge	VB
extend	VB
adulterator	NN
modifier	NN
clinician	NN
restrict	VB
restriction	NN
set_phrase	NN
idiomatical	JJ
watch	NN
watch_glass	NN
clasp	VB
contract	NN
shrieking	NN
scream	VB
neuromatous	JJ
package	VB
waste	VB
blow	VB
tick	VB
platanthera	NN
platanthera_chlorantha	NN
moralizing	NN
signer	NN
dominica	NN
stick_out	VB
seem	VB
speculator	NN
retain	VB
tenacious	JJ
prism	NN
triviality	NN
whole_wheat_bread	NN
staff_of_life	NN
art_form	NN
architecture	NN
emblem	NN
allegorize	VB
epilate	VB
filing_cabinet	NN
geomyidae	NN
titty	NN
fanconi's_anemia	NN
anemia	NN
shrieking	NN
hangzhou	NN
salmonid	NN
soft-finned_fish	NN
treasure	VB
stylize	VB
sexual	JJ
anxiolytic	JJ
slaughter	VB
singapore_island	NN
island	NN
drive	VB
revocation	NN
vacate	VB
organization	NN
organize	VB
distillment	NN
sublimate	VB
pencil	NN
tip	NN
fly_tent	NN
tent_flap	NN
smut	VB
soot	NN
dependent	NN
recipient	NN
local_authority	NN
ideation	NN
thought_process	NN
tinkerer	NN
unskilled_person	NN
genus_ambrosia	NN
devonshire_cream	NN
aare_river	NN
snap	NN
snap	VB
apocalypse	NN
tragedy	NN
wassail	VB
toast	NN
garden	VB
garden	NN
paradoxurus	NN
shrink	VB
shrinking	NN
runaway	NN
result	VB
take_place	VB
cerium	NN
loll	VB
swing	VB
tocktact	NN
ticking	NN
tense	VB
tension	NN
genus_cinnamomum	NN
pandionidae	NN
pandion	NN
flag_officer	NN
commissioned_naval_officer	NN
pichiciego	NN
armadillo	NN
iconic	JJ
picture	NN
arng	NN
coreid_bug	NN
trope	NN
smash_hit	NN
us_government_printing_office	NN
trap_play	NN
play	NN
atlas_mountains	NN
heft_up	VB
heaver	NN
reference	NN
testimonial	NN
ursus	NN
number	NN
heliotype	NN
duplicator	NN
pull	NN
welsher	NN
welsh	VB
owlet	NN
jerusalem_artichoke_sunflower	NN
sunflower	NN
galvanize	VB
lee_de_forest	NN
electrical_engineer	NN
spur	VB
yawn	VB
take_a_breath	VB
resistance	NN
mechanical_phenomenon	NN
jasminum	NN
jasmine	NN
aloe	NN
succulent	NN
pull	NN
matchweed	NN
tetragonia	NN
tetragonia_tetragonioides	NN
rage	NN
superfamily_muroidea	NN
nubian_desert	NN
desert	NN
oryza	NN
procedural	JJ
oleaster_family	NN
using_up	NN
use	VB
nominate	VB
bomber	NN
dostoyevskian	JJ
fyodor_mikhailovich_dostoyevsky	NN
non-nucleoside_reverse_transcriptase_inhibitor	NN
reverse_transcriptase_inhibitor	NN
blessing	NN
say	VB
say	NN
lamellibranchia	NN
order_myaceae	NN
percussionist	NN
squeeze	VB
contraction	NN
geyser	NN
spring	NN
flash	VB
newsflash	NN
elect	VB
election	NN
time	NN
subcontract	VB
honker	NN
tiarella	NN
transmit	VB
transmission	NN
consumptive	JJ
tarmacadam	NN
tarmac	VB
drop	VB
wane	VB
massage	NN
treatment	NN
gin	VB
separate	VB
supplanting	NN
replacing	NN
droplet	NN
pearl	NN
attentiveness	NN
santos	NN
rotator_cuff	NN
caryophylloid_dicot_family	NN
upper	NN
stimulant_drug	NN
veterans_day	NN
uproot	VB
tear_up	VB
tear	VB
channelization	NN
transport	VB
auricula_atrii	NN
speak_in_tongues	VB
hirundinidae	NN
bridge	VB
murmur	VB
genus_elaeis	NN
thin	VB
hope	NN
hope	VB
feud	NN
set_down	VB
tangle	NN
snarl_up	VB
syracuse	NN
hijacker	NN
critical	JJ
unfavorable_judgment	NN
suit	VB
athapaskan_language	NN
takeoff_rocket	NN
rocket_engine	NN
wing	VB
fly	NN
ornamentation	NN
worship	VB
worshipper	NN
slumber	VB
sleep_in	VB
genus_azadirachta	NN
belt	NN
musician	NN
snow	VB
precipitate	VB
homosexual	JJ
homosexual	NN
oakland	NN
entrepreneur	NN
businessperson	NN
flash_camera	NN
photographic_camera	NN
roar	VB
redcap	NN
mp	NN
taste	VB
tasting	NN
rhine_river	NN
convert	VB
piece_of_furniture	NN
furnishing	NN
slump	NN
slacken	VB
foliate	VB
make_grow	VB
fugacity	NN
transitoriness	NN
tyrant_flycatcher	NN
tyrannid	NN
preventive	NN
preventive	JJ
disobey	VB
deal	VB
demarcate	VB
limit	VB
parader	NN
tweak	VB
twitch	VB
useless	JJ
uneffective	JJ
screen_actor	NN
prairie_state	NN
decatur	NN
zanthoxylum	NN
prickly_ash	NN
urmia	NN
mojave_desert	NN
uzbekistan	NN
sursum_corda	NN
shove	VB
shove	NN
tuck	NN
intensive	NN
regular_hexahedron	NN
dice	VB
spread	VB
violate	VB
jebel_musa	NN
promontory	NN
outshout	VB
surface	NN
turn_up	VB
genus_firmiana	NN
extort	VB
take	VB
interdepend	VB
tie	VB
wage	NN
genus_cucumis	NN
procellariiformes	NN
procellariidae	NN
lysis	NN
biochemistry	NN
mosque	NN
place_of_worship	NN
reservation	NN
cultivated_celery	NN
celery_seed	NN
train	VB
abstinence	NN
self-discipline	NN
norse_deity	NN
prunella	NN
self-heal	NN
onagraceae	NN
evening_primrose	NN
movie_projector	NN
projector	NN
strategist	NN
strategy	NN
gloxinia	NN
retrieve	VB
noble_gas	NN
element	NN
merry_andrew	NN
genus_euphorbia	NN
poinsettia	NN
safety	NN
prophylactic_device	NN
matriarchy	NN
structure	NN
mandragora	NN
mandrake	NN
face	VB
table_game	NN
inosculate	VB
inosculation	NN
toulon	NN
felidae	NN
mutilator	NN
robot	NN
seaweed	NN
algae	NN
heracleum	NN
spellbinder	NN
spellbind	VB
procyonidae	NN
potos	NN
tolu_balsam	NN
balsam	NN
broccoli_rabe	NN
rudbeckia	NN
neglect	NN
protectiveness	NN
warmness	NN
match	VB
conform	VB
caudated	JJ
caudate_nucleus	NN
watchful	JJ
conciliatory	JJ
fortification	NN
strengthen	VB
play	VB
playing	NN
wager	VB
roofing_material	NN
musaceae	NN
musa	NN
underground	NN
railway_system	NN
conjunctiva	NN
mucous_membrane	NN
cricketer	NN
documentation	NN
skullcap	NN
cap	NN
tag	NN
expectoration	NN
totality	NN
completeness	NN
win	VB
winner	NN
flasher	NN
flash	VB
lasthenia	NN
celebrator	NN
overlay	VB
marshal	VB
mystify	VB
genus_corallorhiza	NN
hollow	NN
triticum_turgidum	NN
wheat	NN
turncoat	NN
forsake	VB
superior_planet	NN
mustelidae	NN
gulo	NN
spanish_capital	NN
megadermatidae	NN
megaderma	NN
genus_bromus	NN
bromegrass	NN
campania	NN
napoli	NN
walk	VB
roll	NN
commercial_enterprise	NN
set	VB
set	NN
centre_stage	NN
lineation	NN
trace	VB
republic_of_cyprus	NN
cypriote	JJ
finger_lakes	NN
style	NN
line_of_questioning	NN
logical_argument	NN
order_hymenogastrales	NN
rhizopogonaceae	NN
tocology	NN
obstetrician	NN
dress_up	VB
whiff	NN
gust	NN
catechism	NN
reinvigorate	VB
psychopathology	NN
family_aspleniaceae	NN
genus_asplenium	NN
disorientation	NN
disorientate	VB
obeisance	NN
purslane_family	NN
pressure_feed	NN
oil_filter	NN
startle	NN
startle	VB
pentode	NN
march	VB
touch	VB
herald	VB
plaudits	NN
lockup	NN
physical_structure	NN
systema_respiratorium	NN
shift	VB
ticking	NN
textile	NN
secure	JJ
secureness	NN
genus_berteroa	NN
opal	NN
mineral	NN
lentinus	NN
shiitake_mushroom	NN
sophora	NN
sophora_sinensis	NN
hamamelid_dicot_family	NN
stage_business	NN
emblazon	VB
colorist	NN
compounding	NN
papilionaceae	NN
victual	VB
toper's_nose	NN
rhinopathy	NN
take_flight	VB
yemen	NN
aden	NN
collide	VB
inflate	VB
unconscious	JJ
erie_canal	NN
canal	NN
produce	VB
product	NN
prochlorperazine	NN
sudden_infant_death_syndrome	NN
death	NN
sequester	VB
attachment	NN
hulsea_algida	NN
tiercel	NN
confession	NN
cleave	VB
cleft	NN
visionary	NN
intellectual	NN
university	NN
finishing	NN
windup	NN
osaka	NN
horselaugh	NN
hee-haw	VB
garnish	NN
trim	VB
riding_breeches	NN
trouser	NN
tupac_katari_guerrilla_army	NN
supplying	NN
supply	VB
effloresce	VB
solidify	VB
terpsichorean	NN
cross-examination	NN
genus_austrotaxus	NN
lense	NN
optical_device	NN
sotho	NN
odium	NN
disgust	NN
inherited_disorder	NN
family_corydalidae	NN
genus_corydalus	NN
deputy_sheriff	NN
fluff	NN
pratfall	NN
organization	NN
michelangelo_buonarroti	NN
statue_maker	NN
identity_verification	NN
vena_lacrimalis	NN
mark_out	VB
rewrite	VB
reserve_fund	NN
soot	VB
surface	VB
voice_box	NN
glottis	NN
reversal	NN
feast	NN
giving_up	NN
renunciation	NN
slaked_lime	NN
hydroxide	NN
slide	NN
oradexon	NN
anti-inflammatory_drug	NN
herb	NN
jerusalem_warriors	NN
mottling	NN
wisteria	NN
twin	VB
mates	NN
genus_bursera	NN
hotel	NN
hotel_room	NN
expedition	NN
journeying	NN
mongolian	NN
mongolian	JJ
lamium	NN
implosion_therapy	NN
behavior_therapy	NN
mental_synthesis	NN
hold	NN
suffering	NN
torture	VB
redaction	NN
twinge	NN
family_ardeidae	NN
nyctanassa	NN
muddiness	NN
skink	NN
examine	VB
testee	NN
tetracycline	NN
brittany	NN
french_region	NN
republic_of_indonesia	NN
polygonum	NN
princess_feather	NN
lead	VB
juggle	VB
wangle	VB
surrender	NN
fall	VB
air	NN
release	NN
secrete	VB
instance	VB
instance	NN
slider	NN
trinity	NN
maker	NN
rationing	NN
center	NN
sculpture	VB
sculpture	VB
medical_officer	NN
medical_practitioner	NN
sex_cell	NN
cell	NN
storage_device	NN
dispensation	NN
dispense	VB
light	VB
lighter	NN
genus_boykinia	NN
virginia	NN
plunger	NN
swimmer	NN
swimwear	NN
lipochondrodystrophy	NN
mucopolysaccharidosis	NN
visualize	VB
mental_image	NN
shape	NN
wine_and_dine	VB
organ	NN
badlands	NN
homarus	NN
rehearsal	NN
recitation	NN
testudinidae	NN
deal	VB
genus_monarda	NN
wild_bergamot	NN
order	NN
state	NN
delineate	VB
exegesis	NN
interpretation	NN
panting	NN
puff	VB
nonperformance	NN
careless	JJ
groundwork	NN
supposition	NN
lamnidae	NN
genus_carcharodon	NN
pampering	NN
dorsal_root	NN
sensory_nerve	NN
two-spotted_ladybug	NN
ladybug	NN
oblige	VB
accommodation	NN
roost	VB
contradictoriness	NN
opposition	NN
wipe_out	VB
gonorhynchidae	NN
gonorhynchus	NN
stamp	VB
stamp	NN
conversion_reaction	NN
psychological_disorder	NN
female_genitals	NN
vagina	NN
laugh	VB
laugh_off	VB
translate	VB
version	NN
scandinavian	NN
lobito	NN
desk	NN
drawer	NN
regulation	NN
state	NN
the_three_estates	NN
cricket_equipment	NN
supporter	NN
perceptive	JJ
perceptiveness	NN
false_belief	NN
misconception	NN
dawdle	VB
coriandrum_sativum	NN
coriander_seed	NN
pyrularia	NN
quantification	NN
quantify	VB
involve	VB
vox	NN
rationalization	NN
simplification	NN
substitute	NN
substitute	VB
genus_eriodictyon	NN
dogmatize	VB
tenet	NN
indent	NN
stone	NN
flex	VB
flexure	NN
jambos	NN
endocrine	JJ
traverse	VB
sweep	NN
culmination	NN
culminate	VB
cleanup	NN
scavenge	VB
family_dasyurinae	NN
theraphosidae	NN
hippodamia_convergens	NN
genus_cochlearius	NN
cochlearius_cochlearius	NN
gastropoda	NN
subclass_amphineura	NN
rhine_wine	NN
quilted_bedspread	NN
spread	NN
fill	VB
way	NN
salesman	NN
salesperson	NN
frustration	NN
thwart	VB
social_control	NN
impulsion	NN
linanthus	NN
snip	NN
standing_room	NN
veto	VB
polanisia	NN
member	NN
associate	NN
quandong_tree	NN
quandong_nut	NN
typhlopidae	NN
monopoly	NN
genus_botaurus	NN
goat_antelope	NN
luau	NN
fiesta	NN
passing	NN
recognize	VB
think	VB
micromyx	NN
psyllidae	NN
make	VB
genus_geranium	NN
cranesbill	NN
jelly	NN
substance	NN
project	VB
property	NN
temporal_lobe	NN
corpus_amygdaloideum	NN
astound	VB
surprise	VB
glasgow	NN
enormity	NN
wideness	NN
psilotatae	NN
turning	NN
movement	NN
questioner	NN
orchestration	NN
orchestrate	VB
paramaribo	NN
run	VB
tally	NN
lecythidaceae	NN
genus_bertholletia	NN
speleology	NN
geology	NN
genus_charronia	NN
minimum	NN
zap	VB
plattensee	NN
lake	NN
salvage	NN
desynchronize	VB
desynchronizing	NN
spinach	NN
helicteres	NN
screw_tree	NN
tie_up	VB
knitwork	NN
gadidae	NN
molva	NN
run_out	VB
weary	VB
roulade	NN
swash	VB
loudmouth	NN
phalangium	NN
gutierrezia	NN
gutierrezia_texana	NN
houri	NN
mythical_being	NN
moderator	NN
mediator	NN
engine_block	NN
thomas_jefferson	NN
brahmin	NN
brahminical	JJ
prokayotae	NN
pyrrophyta	NN
condemn	VB
disapprobation	NN
wisconsin	NN
commissioned_officer	NN
oxyuridae	NN
reshuffling	NN
shuffling	NN
dissimulation	NN
lead_astray	VB
twitch	VB
union	NN
unionize	VB
waste	VB
squanderer	NN
inspire	VB
intake	NN
sound_recording	NN
recording	NN
petersburg_campaign	NN
wad	NN
religious_festival	NN
fete_day	NN
bail	VB
rack_railway	NN
cheek	VB
solemnity_of_mary	NN
holy_day_of_obligation	NN
stand	NN
defensive_measure	NN
slip	VB
slough	VB
throw_off	VB
manipulate	VB
manipulator	NN
genus_felicia	NN
emulsify	VB
photographic_emulsion	NN
voyage	VB
sail	NN
subclass_magnoliidae	NN
ranunculales	NN
respect	NN
respect	VB
string	VB
string	NN
tailor	NN
seam	NN
encourage	VB
struthioniformes	NN
persona	NN
personify	VB
turn_one's_stomach	VB
star	NN
star	VB
anthropometry	NN
genus_erignathus	NN
articulation	NN
cruciferous	JJ
surmise	VB
infer	VB
waster	NN
basic_training	NN
anxiousness	NN
poll	NN
wind_up	VB
stir	VB
chlorinated_lime	NN
round	VB
round	NN
dedication	NN
twin	VB
twin	NN
carry_over	VB
transfer_of_training	NN
order_coleoptera	NN
family_bruchidae	NN
genus_eacles	NN
collision	NN
mocha	NN
thebes	NN
convertor	NN
convert	VB
moveable_feast	NN
philosophy	NN
dissolve	VB
board	VB
dining_table	NN
saturnalia	NN
revelry	NN
pardon	VB
pardoner	NN
graze	NN
sylvian_aqueduct	NN
epithelial_duct	NN
white_house	NN
government_building	NN
securities_firm	NN
factor	NN
gain	NN
sum_of_money	NN
experience	NN
sanvitalia	NN
arrangement	NN
set	VB
rhinoptera	NN
up-to-dateness	NN
presentness	NN
mercerize	VB
lyme_grass	NN
taiyuan	NN
spy	VB
coast	VB
lyre_snake	NN
order_mecoptera	NN
steal	NN
indian_millet	NN
grain_sorghum	NN
rear_window	NN
barbarize	VB
barbarization	NN
schematize	VB
pause	VB
delay	VB
jaghatai	NN
throne	NN
throne	VB
quarter	NN
passer	NN
thin_out	VB
thinning	NN
catcall	NN
outlander	NN
sanctity	NN
genus_arctium	NN
judgment_by_default	NN
bigamy	NN
fire	VB
hydraulic_brakes	NN
brakes	NN
sporozoa	NN
subclass_acnidosporidia	NN
henry_iv	NN
overgarment	NN
luxemburg	NN
sugarcane	NN
gramineous_plant	NN
spoiler	NN
urge_on	VB
ink	NN
liquid	NN
detergent	NN
programme	VB
programme	NN
notarize	VB
notary_public	NN
family_agamidae	NN
shear	VB
shearing	NN
leprosy	NN
infectious_disease	NN
elicit	VB
system_of_logic	NN
valuer	NN
value	VB
ride	NN
st._john_the_apostle	NN
evangelist	NN
volunteer_state	NN
mathematical_relation	NN
pamphlet	NN
topology	NN
constellation	NN
family_elopidae	NN
genus_elops	NN
turnip_cabbage	NN
family_callionymidae	NN
thunnus	NN
yellowfin_tuna	NN
rot	NN
putrefy	VB
waste_product	NN
waste	VB
vivification	NN
mailing	NN
send	VB
adaptability	NN
adaptable	JJ
apply	VB
request	VB
cannes	NN
order_dinornithiformes	NN
relative-in-law	NN
relative	NN
photo_credit	NN
reference	NN
suppress	VB
hong_kong	NN
parade	NN
troop	VB
automobile	VB
wolverine_state	NN
wmd	NN
fish_fillet	NN
regeneration	NN
immoderate	JJ
immoderation	NN
tobacco_user	NN
smoke	VB
toxicant	NN
touch	VB
touching	NN
exclamation	NN
shout	VB
bolt	NN
run_off	VB
topic	NN
weigh	VB
reinstatement	NN
respond	VB
responder	NN
flint	NN
fit	NN
transcribe	VB
commissionaire	NN
highway_code	NN
commendation	NN
laurels	NN
phrygian	NN
cardiopulmonary_exercise	NN
ontogeny	NN
gastrulation	NN
xerox	VB
photocopy	NN
white_beer	NN
ale	NN
stain	NN
lessening	NN
grass_snake	NN
worrying	NN
worry	VB
palpebra	NN
larrea	NN
larrea_tridentata	NN
subdivision_cycadophytina	NN
variant	NN
intersect	VB
intersection	NN
chill	VB
pall	NN
plodding	NN
neutrophile	NN
white_corpuscle	NN
genus_eupatorium	NN
trumpet_weed	NN
oscillation	NN
mustafa_kemal	NN
sanwa_millet	NN
revolution	NN
rudder	NN
seafaring	NN
yield	VB
lucania	NN
plaster	NN
plaster	VB
pyracantha	NN
albuquerque	NN
dissolve	VB
terminate	VB
develop	VB
ptyas	NN
run	VB
konakri	NN
conquistador	NN
porpoise	NN
dolphin	NN
genus_cajanus	NN
red_gram	NN
base_of_operations	NN
military_installation	NN
pisces	NN
bulk	VB
pongidae	NN
pongid	NN
dynamitist	NN
dynamite	VB
adventurous	JJ
variable_resistor	NN
resistor	NN
field	VB
proceedings	NN
kelly	NN
trap	VB
lively	JJ
spirited	JJ
transport	NN
transport	VB
suborder_scombroidea	NN
nativism	NN
send-off	NN
word_of_farewell	NN
principality_of_liechtenstein	NN
nail	VB
pass_completion	NN
immaturity	NN
unripened	JJ
family_chrysochloridae	NN
familiarity	NN
represent	VB
typification	NN
elastic	JJ
vent	NN
stain	VB
synthetic_resin	NN
polymer	NN
unprotected	JJ
venture	NN
palliate	VB
mitigation	NN
vacuum-clean	VB
vacuum_cleaner	NN
genus_blissus	NN
reconditeness	NN
profound	JJ
state_of_bahrain	NN
bahreini	NN
heuchera	NN
sign_off	VB
broadcasting	NN
yoke	VB
flacourtiaceae	NN
kiggelaria	NN
chimerical	JJ
chimera	NN
ramify	VB
set	VB
restoration	NN
cheer	NN
investigate	VB
probe	NN
want	VB
miss	VB
sequestration	NN
segregator	NN
hydrocharitaceae	NN
vallisneria	NN
humour	NN
personify	VB
uselessness	NN
laying_claim	NN
take_over	VB
hypoxia	NN
strain	NN
hemerocallis	NN
save	VB
saving	NN
cabbage_tree	NN
waviness	NN
curve	NN
old-field_toadflax	NN
wild_snapdragon	NN
fishnet	NN
net	NN
travel	NN
mcia	NN
sordidness	NN
contemptible	JJ
family_ancylidae	NN
reverse	VB
boiling_point	NN
deliver	VB
russia	NN
family_cephalobidae	NN
hire	VB
engagement	NN
decennium	NN
yr	NN
hysterical_neurosis	NN
psychoneurosis	NN
writings	NN
lamentations	NN
roman_empire	NN
imbibe	VB
imbibition	NN
order_acarina	NN
trombiculidae	NN
fatalism	NN
fatalistic	JJ
soliloquize	VB
soliloquy	NN
order_carnivora	NN
continental_slope	NN
seabed	NN
panel	NN
sleep_with	VB
fucker	NN
windsor	NN
edward_viii	NN
yellow_globe_lily	NN
globe_lily	NN
whole	NN
section	NN
airforce	NN
air_unit	NN
division_chrysophyta	NN
diatomophyceae	NN
hearable	JJ
hear	VB
watercolourist	NN
watercolour	VB
horrify	VB
scare	VB
aphis_lion	NN
ablate	VB
wear_thin	VB
plank_over	VB
standing_ovation	NN
taping	NN
verse	NN
rime	VB
talk_about	VB
undulate	VB
ability	NN
preponderance	NN
preponderate	VB
strobilus	NN
genus_elymus	NN
interference	NN
space	NN
property	NN
construct	NN
stork	NN
belly_dance	VB
send_for	VB
tell	VB
legion	NN
regular_army	NN
hypocreaceae	NN
genus_claviceps	NN
dill	NN
testicular_artery	NN
pother	VB
tizzy	NN
stick	VB
bond	NN
skirmisher	NN
skirmish	VB
broom	NN
loaf_of_bread	NN
bow	NN
remember	VB
commemorative	JJ
borough	NN
forestall	VB
preclusion	NN
latin_america	NN
latino	NN
stretch	VB
tense_up	VB
ineffectualness	NN
powerlessness	NN
tupaiidae	NN
tree_shrew	NN
transvestite	NN
pass_over	VB
aviation	NN
solemnize	VB
solemnization	NN
ironwood_tree	NN
thoughtfulness	NN
consider	VB
interpreter	NN
welcomer	NN
welcome	VB
sweet_lime	NN
lemon_tree	NN
menage	NN
joint	NN
uniqueness	NN
seed	NN
